temp,rainfall,wind,visibility,delay_prob,congestion,weekend,month,festival,risk
39.7653275908831,16.46059718759525,19.375108139944345,3.1815284177804566,0.10561386710101286,0.5069244366016193,0,6,0,94.3699577436023
23.222835769042256,13.73571934144422,31.4678089101079,1.625495901399682,0.7278426849770715,0.7031517566657377,1,2,0,100.0
36.991866008726525,27.47996229081345,37.952781662541845,3.671048092813528,0.5474872455903005,0.57590384220864,1,3,1,100.0
20.652177204012773,28.13969967509038,16.5458758406075,8.158139507126688,0.6911500562920213,0.6136545315308704,1,10,0,100.0
10.466439931857563,5.743958318289467,43.508351280241875,1.8913776475877913,0.6927291770525712,0.5091006807115599,1,12,0,100.0
16.114325654636513,22.611181262917828,17.666476789998804,2.907229310880476,0.7485785219763507,0.37828554098994654,0,3,0,100.0
44.614972286747886,10.025443837666492,58.15481871740367,5.683910296180166,0.5602415501707355,0.7219961851826067,1,5,0,100.0
36.0854491875377,2.914089860163033,18.837934546805347,5.638476502083812,0.12938622764391886,0.713618957493019,1,5,0,75.9139159954149
33.40199265342483,25.661103918318968,51.10666245265948,5.507466517825022,0.18652327899408747,0.6522203304295586,0,7,0,100.0
14.31769814793093,17.924709917572642,0.39636476155116673,2.5085115460278113,0.5530131045163247,0.7988909976530008,0,3,0,100.0
30.611834974140045,13.87077484462017,41.44616846666034,5.605290004174654,0.4579164933380315,0.7325439236320468,1,8,0,100.0
8.191324802712913,7.438554597583065,17.028403016383407,7.6920187559903495,0.3887724044961056,0.409865449851098,0,6,0,66.1402325894275
18.505596996827368,23.33528027025108,22.531402758738764,2.697449232263224,0.47208268035203504,0.8279725901493613,1,4,1,100.0
44.48043957920427,5.613761310379999,10.890117052883419,9.970352117173093,0.48204131423405183,0.31806763148017864,1,4,0,57.34947520346669
44.48483617498441,27.184241037206327,36.54335259864526,1.1679805797865381,0.3122503183764006,0.51272943046789,1,1,0,100.0
8.789604856274318,10.798114941248622,34.71259648748939,8.421483379217763,0.11189700959706744,0.43150766181016476,1,5,1,93.09939911460644
27.521949675607917,1.4589688381107002,57.8573815323514,7.078189143563741,0.14138313178856454,0.5730497569119208,1,2,0,94.31135932368522
25.044619298463225,24.797684880588342,47.435910962857264,8.733575311266272,0.2416794551519297,0.7962669115927574,1,12,0,100.0
17.010663978090278,14.801297922413914,41.7591119544519,1.5247430805266111,0.7286002156182244,0.7629432389356154,1,6,0,100.0
25.091148557766214,4.385093355589403,22.972724156535836,5.3614134157222795,0.2957832216232014,0.8923640466799101,1,2,0,95.88976420112537
44.44069888495459,28.81144926792462,11.961085177816436,2.4967570867508337,0.5322064334786133,0.6100879294527688,0,1,0,100.0
5.045021113044736,14.288818193297875,15.516256177594174,1.2809460466887037,0.7812150476871068,0.41405868852630623,1,2,0,100.0
6.032913151166395,26.092999740311413,28.9160323440817,7.09790375498197,0.6684798096511781,0.8963011582416247,1,8,1,100.0
29.72538351188966,3.431492038705428,45.341213978785824,9.828772754611165,0.7629279165925283,0.23054016999670232,0,11,0,81.72058844783949
40.249357484811185,13.09150221638885,17.24363808959225,4.222316126676535,0.37546926008372605,0.5007893271659019,0,7,0,93.0167468086232
41.71725794800852,4.856845335859133,32.9059016792414,2.264489383697021,0.6276228546187826,0.4201997881364233,0,10,0,100.0
34.914955913090374,10.277183774287263,59.33771048168383,5.352324531561115,0.7614913646849752,0.5569684363960388,0,8,0,100.0
25.363472942743968,6.306512465872313,44.7952790783706,1.828968648163824,0.48048501387585096,0.3102711205720876,1,6,0,100.0
34.51577970567527,24.75746088649925,8.989050180372807,2.8385107651895076,0.5364971914988463,0.687923004389599,0,6,0,100.0
31.85825308172668,0.5775951110632283,18.93944123798213,7.852341567019235,0.15097071738298432,0.2018316884362043,0,12,0,37.884795712809094
36.117340057270795,9.207016770654647,31.924538869802987,9.199802449389004,0.7289821352533971,0.2823417293151541,0,7,0,84.35429742163102
20.475075718858363,17.94928239050468,59.932538940694386,8.117882360561957,0.26563058493644687,0.34286835146239797,1,6,0,100.0
9.50943869197619,27.97061227369327,36.01935090531783,5.52735840841946,0.5951579125191627,0.8090425233625378,1,6,0,100.0
21.217613382873765,10.72675865981569,40.369442844455385,3.7452393683389267,0.2103673266295326,0.5593130030408067,1,2,0,100.0
29.7823189140189,20.432884169900053,11.448034618568258,5.232736442070976,0.3002352923327674,0.7704134637998696,0,7,0,100.0
8.926054107967625,3.943428050680403,46.92249265193206,4.100069493471902,0.3862828193219504,0.21471005128628423,1,3,0,99.20205120678074
23.10435258506398,12.023466085582351,12.432107239535547,7.227584430261045,0.10739993706641195,0.3537760507263713,0,6,0,59.355746282711955
21.705761550033316,14.433877257681557,39.88010785315795,9.61929130060582,0.10347300651831215,0.6701636424646552,0,3,1,99.0025478909253
44.88968351702631,5.4316613645853815,59.24963844765128,2.8980678208055397,0.2995760214981723,0.8202275585235599,1,12,0,100.0
10.643795625286732,5.1487970440474555,21.16262564914289,8.787250595121723,0.4195418668222233,0.27195559962831384,1,8,0,65.34905347799275
8.465024955331435,27.763869805356855,10.352341965928673,1.345612088807439,0.5576752153144927,0.38524077204648816,0,2,0,100.0
35.896549448924,21.297733990162154,14.185727524447723,1.9826932477021382,0.35918971284679846,0.8324895497022315,1,1,0,100.0
12.497563865581123,17.548239499826355,18.075559544822124,6.637492340384973,0.5284744649589432,0.7960079329401373,0,9,0,100.0
20.079983189263487,4.675256735712198,15.270679780405017,7.921897567844729,0.38063699133925777,0.8800832896472734,0,3,1,86.97281046845194
22.733631304961342,0.03647793089649798,39.785155738569436,6.228540521464495,0.29289173359182985,0.4471711865224589,0,11,0,74.34628365257052
6.017960390181369,4.0793033126662905,0.19684493124362934,3.342478795919719,0.7774661666314009,0.7471504285356481,0,6,1,100.0
39.58423145097028,8.0728266656611,0.6882218528673545,2.50701439037398,0.20858196611440843,0.4899761854514958,0,1,0,70.54605305436664
32.860275694677824,8.43279105126927,51.19813712293869,2.0519310355577156,0.29531302492988554,0.8067682126664355,0,6,0,100.0
40.917144338187775,22.701037105921245,16.620700939060317,9.385890994750696,0.4666514713753168,0.7832172755960478,0,2,0,100.0
32.81998792297004,22.677603327745935,33.808295572332156,1.7695862407846596,0.2204635920801986,0.8782358109023329,0,8,0,100.0
23.00670318920887,14.03593512684702,17.122257515225982,4.345215106675275,0.6058006013204219,0.3836949836503003,1,4,0,100.0
26.715631597647665,5.209015449754055,21.459325790317624,2.8926020341862593,0.6365149998242933,0.6087344930648242,0,7,1,100.0
31.782983122006506,13.34978275248276,8.820445941940449,1.270428249424068,0.6049172957634961,0.5837427079435498,1,11,1,100.0
40.011423681839645,20.90331908545354,43.64132656892139,1.4737117745039976,0.3905335497215028,0.673221276458901,0,5,1,100.0
23.67497912594869,27.233841192603442,20.88774628482699,2.2229299734593235,0.7071310151551986,0.5768859274531283,0,5,0,100.0
38.79698905318388,3.067045928831523,30.466018399993757,5.929633608490203,0.21995542270514518,0.28485013752243615,1,11,0,72.94293467942201
31.12104926220689,21.22076799338315,46.84615604193883,7.7298166490323705,0.20377069162595782,0.8544981264379763,0,9,0,100.0
17.61045161366035,10.144312492751164,59.69526723248578,4.363950498324719,0.5100172083834186,0.3233871879011825,0,5,1,100.0
42.74455855025769,25.05643444552682,3.476196913915224,4.037011163829456,0.15948704165049063,0.4729819013687142,0,5,0,94.66834309168726
30.710946109955913,16.18726024032241,4.029804946981532,3.7031533118385975,0.25868128099740995,0.43307888839240605,0,10,0,83.05331147644178
43.01363983552071,28.83009017836675,26.317033292981996,8.610914873188506,0.26878584337172645,0.36972849586437934,1,6,0,100.0
21.578196275862894,28.958337010228533,6.148989898321682,8.6698609302441,0.25596556185054514,0.4644467475592952,0,1,0,88.85901345468945
32.7232866013353,7.833386210992943,5.998826438198828,4.109730853470335,0.510053959790484,0.8565534797520324,0,6,1,100.0
26.547576103675574,5.383968471730701,11.125379378965803,2.823353984862149,0.10165435653475385,0.7125517344552588,1,2,0,84.30351578016351
41.76947153201246,21.579514959139804,32.28809895806322,7.409039761303935,0.5270961727607201,0.20228359019573086,1,6,0,100.0
18.22343638366486,3.2960952285283995,12.113994683717364,7.101684711651664,0.25952083946861226,0.5489023056448715,1,2,0,64.80984258803335
13.577607410102019,7.443742251793495,4.701118318186584,1.8353439170778558,0.7554981858578198,0.2505401102041606,1,7,0,96.80708633092455
20.135514859415764,24.21130768023084,54.34606538716313,5.119142233523057,0.728549076093436,0.8154579280785199,0,6,0,100.0
40.059898209845656,19.66823968245495,16.55935795897539,6.012132238717344,0.5810872330249792,0.5373050543611589,1,4,0,100.0
5.128621626680143,19.47664423331979,8.140542155562386,8.201293500294824,0.5185022700385673,0.40299523756479405,0,8,1,95.61014345955671
42.05942356839887,16.51264649658863,33.418891551165515,9.525301360877263,0.5753741336689173,0.8746999307475138,0,7,0,100.0
20.92246354650819,11.512467210770193,19.27937606174587,7.932265739655891,0.5252549378754394,0.7825218424717924,1,2,1,100.0
26.379714744872995,15.639593377932542,2.499870383306333,7.6987810344232965,0.14674406684519792,0.6378285707520073,1,7,0,75.54980289935864
37.00261314487583,22.317798112347152,10.355806458901897,7.529548607963279,0.6714714967346069,0.5289297337643426,0,6,0,100.0
17.827302968530596,27.622684414205935,45.55079634149522,9.06220282020337,0.5573523904307586,0.5510686098841735,1,9,0,100.0
18.186950309739526,25.486146464962445,20.897940166827386,8.570584757621253,0.4890460154769477,0.8259430930573555,1,6,0,100.0
44.507100481738966,14.298143916022614,44.41697343248423,1.4499442803021276,0.281380790125423,0.2582671217823088,1,2,0,100.0
16.4364923000598,28.68160805689771,4.108263843306044,3.0710111833800036,0.3229985168280247,0.4371478035286849,1,12,0,100.0
41.27854403592401,1.5924093467464073,43.86425017749278,5.370103940955943,0.3193207065665209,0.7577373084208077,1,6,0,100.0
33.24409634619555,2.0872093427783223,21.414596517665476,3.779637835561698,0.28786682114426254,0.6797909860451847,0,4,0,81.07746004623854
38.44019604129222,13.84813647401913,37.77662120581833,7.0173798110057675,0.45543335213410785,0.834844932247041,1,8,0,100.0
5.081697058635437,25.38671380778244,56.77261946137613,1.0502823667375996,0.6046615419222874,0.3789159801335368,0,3,0,100.0
13.734936512589515,15.178524340500323,11.739776378191449,7.964558666591495,0.44971313717698824,0.22601253488475853,0,7,0,70.75389445713384
19.269929714754724,28.84974054243007,41.69465406789117,6.430971014752979,0.6470513601779195,0.7327163486851034,0,8,0,100.0
43.81060957032364,10.673236822218426,22.256675936637915,4.770709815855945,0.23982418893806082,0.5448164065946486,1,1,0,94.59586955421486
41.808618672145215,1.6684071517893895,2.551438211908945,5.180029790549016,0.747915243604639,0.7934259652560178,1,10,0,90.01068280869818
5.519416699146418,2.7447627391431793,40.302652156715,9.923698105662252,0.712759250033931,0.7383647327054159,0,8,0,91.84103787922751
32.18910103332964,26.93457287196002,38.77376292337147,6.258440743040083,0.5041119761575984,0.5380271545953158,1,5,1,100.0
42.04115534708119,19.49886859528287,31.08295552874872,2.2715954342894666,0.5906943288320748,0.28162793719549567,0,11,0,100.0
18.954729680549256,22.809146391032243,42.672370340628405,3.5432499498012775,0.1763249186560899,0.7067058697322086,1,1,0,100.0
32.574696636045644,19.55036996115315,42.078730001218645,6.511940881867413,0.1000689491642987,0.2035890095468626,1,12,0,100.0
34.11906357438431,4.815681441878135,29.16506911214222,1.0914259730022282,0.14221103141385824,0.6609067754788895,0,6,0,96.45475639140098
12.45986078269436,6.836997775183362,5.985398763698761,1.0735045491415285,0.5571564094884149,0.6461002158493687,1,8,0,100.0
12.316367347060488,24.903670084906977,40.129826541194014,5.108157468982637,0.3025378117960422,0.7374600805216209,0,4,0,100.0
7.359104668119807,5.87772156895412,33.00244912235578,1.4241667339373438,0.1511129225117975,0.7301675160005188,1,2,0,100.0
31.216726964229476,6.246680158029716,58.419423209131416,2.174291327901914,0.4434784766608326,0.3912200271394445,0,12,0,100.0
35.366162340355615,1.3206574016931405,17.089590636007244,8.988386322851738,0.5330999085573802,0.7792602099615449,1,4,0,76.69341423139578
14.707157646678342,25.883082817772365,30.203150758891056,4.8959780684986605,0.5339351372440932,0.3719058946279402,0,10,1,100.0
9.969283007306124,12.304314628986294,55.19100996895315,5.24818996654278,0.17539402824496714,0.5737336230951184,0,11,1,100.0
38.59485404466186,9.097771302106315,32.449424032028595,5.31439674511475,0.32464838259203543,0.796343130806801,1,3,0,100.0
31.93216981358048,16.267939604914183,31.015191631037695,3.8054940179343575,0.2673888230910901,0.7193251730179795,1,12,0,100.0
18.910290771957218,17.634107523059576,32.00236151254637,1.50654207070697,0.23017008811692066,0.8697371897223547,0,4,0,100.0
15.799351718054865,8.912826013624334,10.770403689099622,5.549423110446489,0.1670308452303375,0.7110231503263511,0,7,1,86.02876140465332
41.642050864639245,1.4951375875532857,11.062809442251126,3.395552787961248,0.3101596770099063,0.6975078569730647,1,9,0,82.77844613400535
36.261106204413444,11.784646834588022,22.932981662721723,9.25128250686227,0.653122585029164,0.49375481298595886,0,7,0,85.95994146066187
22.207248010843447,8.231947305248244,18.92006050840841,8.143357707766175,0.2021881525415871,0.8442047094288263,1,9,0,83.01481365678127
42.192239245007386,11.993134213428856,11.947528708039599,7.207550675645545,0.5669392685966205,0.8890656776201593,0,9,0,96.11033130859184
22.654533279418466,4.657520593515133,13.988756357596358,2.852386463384973,0.5954590861405589,0.6074972065051417,0,5,0,93.24576197416674
36.532842425827525,14.38929586739355,18.442382944796634,5.79755253013824,0.4001147861620391,0.3192746327017588,0,9,0,84.64363238763588
43.98997485871796,22.26804383977082,20.078600882007258,8.667420428809585,0.6950265880914629,0.2873862113205411,1,7,1,100.0
6.733014492583176,15.680042436555539,25.84296842739373,6.47446755599416,0.699386334779712,0.218737966614079,0,2,0,98.63186312641956
9.460785259858877,28.033589325895218,38.247289891750036,4.599666022914493,0.7641096561128295,0.8200433641988376,1,1,0,100.0
28.794910703448476,22.675962346571048,16.473987813446303,1.5556140604179056,0.7493003445460851,0.8368569390963954,1,11,1,100.0
10.343035016776977,20.052250595815696,34.7354547913129,7.919235187656254,0.29464754436152824,0.8073681121878629,0,9,0,100.0
36.76127283980118,23.34547066917252,58.80854823933599,8.362253655357542,0.39028564132586774,0.8416930740942101,0,5,0,100.0
39.99355360161755,14.945907083856683,37.0781477042299,8.484212047662929,0.3443029387255728,0.5307545076277708,0,2,0,94.97682803966913
34.53246611337957,17.017356648197353,14.502075451760208,9.439130030637134,0.6897348289760276,0.8676065317965134,1,12,0,100.0
22.386733562684135,10.199828622630996,2.8706856437583395,8.265494090416844,0.5730040431350658,0.43999989657412075,1,4,0,73.91442177957194
35.09820049332821,0.09753689104437857,37.50416778896011,5.078324741852118,0.47807681281241554,0.792709085929505,0,6,0,96.73349218766879
28.285045005832913,5.075816809008335,11.358098086687413,2.1027069328866785,0.3223776657003852,0.7253742830534973,0,2,0,88.09532752890603
8.752789948768399,13.782850125770182,53.25061140412097,1.8159335308009672,0.4230494692542831,0.3675075082595508,0,4,0,100.0
14.718215678231964,16.37602105234961,14.494277985770658,6.6647287232352825,0.5066488660973483,0.8008619897977955,0,11,1,100.0
29.66827817956276,17.926978811654582,33.860567883135445,9.404157085761604,0.40687476680106127,0.27302421082244094,1,2,0,95.57122587526807
30.363318451590075,14.757650147489642,42.046609121159804,2.532184123944905,0.2651946432780125,0.755673648559438,0,3,0,100.0
38.77261851001594,19.749853770212074,20.121760934252524,4.053803933917541,0.2848207794889359,0.7900342238201856,0,1,0,100.0
41.499775611725724,22.304396990517933,28.64298931133818,5.962961254864268,0.24762835134026223,0.6809286912875814,0,4,0,100.0
42.27652734792723,2.553808528040654,46.36006767556991,1.4630343633559904,0.23439832589768422,0.4625476033916953,1,7,0,100.0
35.493418110910454,18.33617516027696,28.319605316271172,1.6799456255914356,0.40747387383037437,0.6757016105216886,0,4,0,100.0
17.472938969585478,18.275889168158226,30.971217018012002,2.1566321927141225,0.6066488055086241,0.5857714655284003,0,6,0,100.0
37.6434817337225,6.5314802497492055,17.708943460706493,1.592641179032935,0.7325757144073602,0.7765620952602046,0,8,0,100.0
6.496438634292048,11.776276275562957,36.12643074361615,4.071671180702706,0.17065822966287308,0.5262547889073907,1,7,0,100.0
21.965171330901043,24.06601677607013,15.131314606619634,6.255559391206814,0.746679177964778,0.5012583043602944,1,11,0,100.0
44.36970984682099,1.9523852251314089,40.59418868917749,8.005687318151733,0.38444177203323393,0.686688473947883,0,2,0,83.37866255347686
23.564574775303484,22.230846311720466,51.28102632193458,4.168728415828653,0.7393500532939558,0.3513701300773713,1,8,0,100.0
33.7860219722522,19.064658901382746,8.81392063467102,8.001601013023585,0.16471941389832276,0.6802287797395599,1,10,1,99.75790232494893
23.32488571371342,20.691882785737292,10.308957436888921,3.745930872547382,0.24998952923874204,0.5116625322110677,1,3,0,100.0
37.92593309033256,6.305125908800484,45.08708587395538,7.8521217447117575,0.714513239841765,0.23714042203482855,1,6,0,100.0
7.913542657232515,12.813016730218282,26.512203912804708,6.844193464247312,0.21301690674731621,0.6422951030051802,0,12,0,87.89742426272139
14.774977357604037,1.492228064656549,58.61182216728162,6.538979257966056,0.757772694580926,0.32476746427444936,0,11,0,100.0
25.334547314476417,17.67752734161902,25.3574113353655,9.353281445229994,0.3736825497330235,0.7100056448521139,1,6,0,100.0
7.134144689087951,27.64337138691464,49.030642586267106,1.2885473189368253,0.7668615828413798,0.49240999859768064,0,11,1,100.0
15.694950524585431,18.905612103755498,33.92625774547101,3.6932953690306682,0.7289730947510797,0.46637615791627435,0,8,0,100.0
11.822462581253802,19.838968862486457,45.65245820420469,7.2839851193900325,0.7973511070865853,0.2883920218034107,1,8,0,100.0
23.25324402767479,19.776648693048365,36.77034561862486,8.301775123431169,0.4721914926141151,0.6169090315117522,0,1,0,100.0
14.117748549059987,1.00638835396748,2.577604228069994,6.091011171541113,0.5521211132473728,0.3537414154827291,1,4,0,61.97533180522343
23.133429639514098,29.912322376073178,5.405831034615587,5.451664234139541,0.12926812659318188,0.7900905294726168,0,5,0,100.0
14.884813985061495,26.176746643399884,40.779021268136276,2.3365906713841156,0.18459025145550853,0.6998540760360072,1,11,0,100.0
39.76386830407453,27.426546845869787,27.661337788089877,1.5110420899638015,0.7828175429866551,0.5572207020335302,0,2,0,100.0
24.148510257790647,7.081137098205078,47.603396286935826,7.130359793497624,0.2486043363245997,0.3581490666711188,1,6,0,92.78671541880045
20.03662311856671,29.302589646730347,27.151872709623408,3.203920388805157,0.5133730620114632,0.7222257311153224,1,4,0,100.0
36.22485334697123,19.66990727695374,32.16753154246462,6.651081253336306,0.12331216843213676,0.6683444283579969,1,5,1,100.0
23.227594068182466,12.723202218867346,16.32710651447418,7.62661831062021,0.2375995329289361,0.7173032007461526,0,11,0,80.06656930633251
36.95577370533623,9.322984965536211,14.956638798754824,4.205076701738636,0.6256220529836719,0.3042855441008831,1,5,1,100.0
18.914719462230266,17.283570452255184,23.867080571989277,9.352937686539667,0.6032086240576268,0.7520178334065228,1,3,0,100.0
12.292665893877448,16.257700797326308,26.055977213619677,2.0256486519318297,0.6121550354622433,0.8629858126378172,0,12,0,100.0
6.908584189568732,10.649896854104508,50.629300639663604,6.281884472207711,0.3998404703180215,0.6163521377966261,1,2,0,100.0
32.33989250095899,8.476729090152118,58.92060391897839,1.5815493651672605,0.6427034926294751,0.6271007986187822,1,7,0,100.0
24.603468531579832,0.23622138952563265,7.74493253222043,2.9467671140790497,0.44375802350817706,0.8386453038287098,1,9,0,89.93698264493821
8.880878490261598,12.572462714038412,27.82634823221972,4.91933246206053,0.47611420556944883,0.37948514289765845,0,7,1,100.0
16.665698515151107,1.6830697975233722,34.84414271716277,4.366176057490528,0.34421135046257323,0.41383993969954896,0,3,0,81.69298748729732
43.11655069432662,5.920581804231073,31.976832220468687,2.2609443550351846,0.18616343021218038,0.8372590149572459,1,8,0,100.0
38.81970487642645,21.80538858636295,9.545278029935542,8.376053088837516,0.15002534333741963,0.3181629522102801,0,4,0,70.51842658490827
34.589823716827944,29.412805019430916,13.163807663723157,5.518352881279507,0.2667556727302493,0.615950558702413,0,10,0,100.0
36.8030463709414,0.001437459324837853,25.186023462215967,2.7764036337977065,0.260072147001857,0.5448072427334523,1,1,0,86.51693103711176
29.62231216161568,11.707807862185915,5.483364323703574,4.153026913369949,0.5320583260902798,0.22697775879176774,0,3,0,78.07519255874077
23.816581395270738,29.612177981275472,17.92499290061509,7.778692907174101,0.1184593047630003,0.7811622268826466,1,11,0,100.0
9.441035546117478,21.06476798660116,9.218043480097286,6.727037003418845,0.2967275905796742,0.6355937067533951,1,8,0,100.0
37.1910479562669,28.02761337596881,48.881922934566944,5.644766274471738,0.6393770509968589,0.2549349840750553,1,6,1,100.0
